When,Profile,Depts,CardNum
25/6/2020 10:06,1,NA,35601
26/6/2020 10:06,1,NA,35601
24/6/2020 10:13,1,NA,36201
22/6/2020 7:29,1,NA,36501
23/6/2020 7:16,1,NA,36501
24/6/2020 7:51,1,NA,36501
25/6/2020 7:30,1,NA,36501
26/6/2020 8:05,1,NA,36501
25/6/2020 8:13,1,NA,37101
22/6/2020 8:30,1,NA,37101
23/6/2020 8:10,1,NA,37101
24/6/2020 8:17,1,NA,37101
26/6/2020 8:15,1,NA,37101
22/6/2020 8:16,1,NA,37401
25/6/2020 8:11,1,NA,37501
23/6/2020 8:17,1,NA,37501
22/6/2020 8:26,1,NA,37501
24/6/2020 8:18,1,NA,37501
26/6/2020 8:20,1,NA,37501
22/6/2020 7:32,1,NA,37901
24/6/2020 7:27,1,NA,37901
25/6/2020 7:23,1,NA,37901
26/6/2020 7:26,1,NA,37901
22/6/2020 8:21,1,NA,38201
26/6/2020 8:02,1,NA,38201
23/6/2020 8:34,1,NA,38201
24/6/2020 7:56,1,NA,38201
25/6/2020 8:09,1,NA,38201
22/6/2020 9:22,1,NA,38701
23/6/2020 9:25,1,NA,38701
24/6/2020 9:17,1,NA,38701
25/6/2020 9:10,1,NA,38701
26/6/2020 9:27,1,NA,38701
22/6/2020 7:03,1,NA,38801
23/6/2020 7:05,1,NA,38801
24/6/2020 7:05,1,NA,38801
25/6/2020 7:11,1,NA,38801
26/6/2020 7:05,1,NA,38801
27/6/2020 7:05,1,NA,38801
22/6/2020 9:29,1,NA,39301
23/6/2020 9:22,1,NA,39301
26/6/2020 9:54,1,NA,39301
24/6/2020 9:21,1,NA,39301
25/6/2020 9:46,1,NA,39301
26/6/2020 8:28,0,Dept 11,39802
25/6/2020 8:26,0,Dept 18,41102
26/6/2020 7:16,0,Dept 5,42117
23/6/2020 7:46,0,Dept 5,42117
25/6/2020 7:19,0,Dept 5,42117
24/6/2020 7:15,0,Dept 5,42117
22/6/2020 7:11,0,Dept 5,42117
22/6/2020 8:54,0,Dept 18,49202
24/6/2020 8:29,0,Dept 18,49202
25/6/2020 8:45,0,Dept 18,49202
23/6/2020 8:28,0,Dept 18,49202
25/6/2020 8:29,0,Dept 18,51602
25/6/2020 7:12,0,Dept 5,57302
23/6/2020 7:19,0,Dept 5,57302
22/6/2020 7:16,0,Dept 5,57302
24/6/2020 7:22,0,Dept 5,57302
22/6/2020 7:39,0,Dept 13,58202
23/6/2020 7:56,0,Dept 4,65402
25/6/2020 7:43,0,Dept 4,65402
24/6/2020 8:15,0,Dept 15,76202
22/6/2020 8:08,0,Dept 15,76202
26/6/2020 8:12,0,Dept 15,76202
25/6/2020 8:03,0,Dept 15,76202
23/6/2020 8:54,0,Dept 14,76403
25/6/2020 7:57,0,Dept 15,90502
25/6/2020 8:39,0,Dept 5,95902
26/6/2020 8:36,0,Dept 5,95902
23/6/2020 8:36,0,Dept 5,95902
23/6/2020 8:03,0,Dept 5,97104
22/6/2020 7:31,0,Dept 5,97104
22/6/2020 7:30,0,Dept 17,101302
25/6/2020 7:39,0,Dept 17,101302
26/6/2020 7:42,0,Dept 17,101302
26/6/2020 7:44,0,Dept 18,103102
26/6/2020 10:26,0,Dept 5,110591
24/6/2020 8:39,0,Dept 8,112958
22/6/2020 7:49,0,Dept 18,117360
26/6/2020 7:46,0,Dept 18,117360
23/6/2020 7:40,0,Dept 18,117360
24/6/2020 7:19,0,Dept 18,117360
25/6/2020 7:30,0,Dept 18,117360
22/6/2020 10:05,0,Dept 15,118254
24/6/2020 9:08,0,Dept 11,119102
26/6/2020 9:31,0,Dept 11,119102
23/6/2020 9:10,0,Dept 11,119102
23/6/2020 10:10,0,Dept 18,124602
22/6/2020 10:02,0,Dept 8,130203
23/6/2020 10:30,0,Dept 8,130203
24/6/2020 10:09,0,Dept 8,130203
26/6/2020 10:07,0,Dept 8,130203
23/6/2020 10:07,0,Dept 18,132102
22/6/2020 7:45,0,Dept 5,136502
26/6/2020 9:34,0,Dept 18,152767
25/6/2020 9:47,0,Dept 18,152767
23/6/2020 9:15,0,Dept 18,152767
22/6/2020 8:59,0,Dept 18,152767
24/6/2020 8:10,0,Dept 11,152902
22/6/2020 8:12,0,Dept 11,152902
25/6/2020 8:55,0,Dept 15,154872
23/6/2020 8:48,0,Dept 18,156302
22/6/2020 8:43,0,Dept 18,156302
25/6/2020 8:36,0,Dept 18,156302
23/6/2020 9:05,0,Dept 11,156899
25/6/2020 8:38,0,Dept 11,156899
23/6/2020 8:09,0,Dept 5,165105
24/6/2020 7:49,0,Dept 5,165105
25/6/2020 8:03,0,Dept 5,165105
22/6/2020 9:00,0,Dept 16,169101
23/6/2020 7:49,0,Dept 11,171875
26/6/2020 7:42,0,Dept 11,171875
24/6/2020 8:14,0,Dept 5,175094
24/6/2020 8:20,0,Dept 18,175935
22/6/2020 8:30,0,Dept 18,175935
25/6/2020 8:34,0,Dept 11,180039
25/6/2020 7:50,0,Dept 15,186203
23/6/2020 8:50,0,Dept 15,186203
25/6/2020 8:28,0,Dept 15,195602
23/6/2020 8:24,0,Dept 15,195602
26/6/2020 8:39,0,Dept 11,198302
22/6/2020 9:45,0,Dept 11,198302
26/6/2020 8:15,0,Dept 18,199703
25/6/2020 9:11,1,NA,201632
22/6/2020 7:52,1,NA,201662
23/6/2020 8:04,1,NA,201662
24/6/2020 8:02,1,NA,201662
26/6/2020 8:06,1,NA,201662
25/6/2020 8:07,1,NA,201662
27/6/2020 7:37,1,NA,201662
23/6/2020 8:31,1,NA,201674
24/6/2020 9:18,0,Dept 18,216002
26/6/2020 9:10,0,Dept 18,216002
23/6/2020 9:05,0,Dept 18,216002
25/6/2020 9:03,0,Dept 18,216002
22/6/2020 9:23,0,Dept 18,216002
25/6/2020 8:05,0,Dept 18,220458
22/6/2020 8:02,0,Dept 18,220458
26/6/2020 8:05,0,Dept 18,220458
23/6/2020 8:04,0,Dept 18,220458
24/6/2020 8:02,0,Dept 18,220458
25/6/2020 8:21,0,Dept 8,239103
22/6/2020 7:57,0,Dept 18,240302
24/6/2020 8:02,0,Dept 18,240302
23/6/2020 8:01,0,Dept 18,240302
26/6/2020 7:53,0,Dept 18,240302
25/6/2020 7:57,0,Dept 18,240302
22/6/2020 9:04,0,Dept 18,251156
22/6/2020 7:23,0,Dept 5,254402
24/6/2020 9:26,0,Dept 14,258704
26/6/2020 8:58,0,Dept 14,258704
25/6/2020 9:19,0,Dept 14,258704
23/6/2020 9:10,0,Dept 14,258704
22/6/2020 9:24,0,Dept 14,258704
22/6/2020 8:05,0,Dept 2,282902
23/6/2020 9:07,0,Dept 18,282902
26/6/2020 8:12,0,Dept 5,295302
27/6/2020 8:18,0,Dept 5,295302
23/6/2020 8:25,0,Dept 5,295302
22/6/2020 8:30,0,Dept 4,315002
24/6/2020 9:46,0,Dept 11,324402
25/6/2020 9:28,0,Dept 18,324602
24/6/2020 9:10,0,Dept 18,324602
23/6/2020 9:36,0,Dept 18,324602
22/6/2020 9:21,0,Dept 18,324602
26/6/2020 9:15,0,Dept 18,324602
23/6/2020 9:27,0,Dept 17,330402
22/6/2020 8:02,0,Dept 17,330402
24/6/2020 8:46,0,Dept 17,330402
25/6/2020 10:00,0,Dept 17,330402
22/6/2020 7:29,0,Dept 5,333803
23/6/2020 7:30,0,Dept 5,333803
27/6/2020 9:18,0,Dept 5,333803
24/6/2020 7:16,0,Dept 5,333803
25/6/2020 7:22,0,Dept 5,333803
28/6/2020 8:09,0,Dept 5,335103
24/6/2020 8:11,0,Dept 5,335103
25/6/2020 9:21,0,Dept 5,335103
22/6/2020 7:12,0,Dept 5,341404
26/6/2020 7:17,0,Dept 5,341404
23/6/2020 7:19,0,Dept 5,341404
27/6/2020 7:21,0,Dept 5,341404
25/6/2020 8:50,0,Dept 11,350602
26/6/2020 8:07,0,Dept 3,354602
24/6/2020 7:58,0,Dept 3,354602
25/6/2020 8:04,0,Dept 3,354602
23/6/2020 8:05,0,Dept 3,354602
26/6/2020 9:49,0,Dept 18,355402
25/6/2020 7:25,0,Dept 18,366902
26/6/2020 7:11,0,Dept 18,366902
24/6/2020 7:30,0,Dept 18,366902
23/6/2020 7:49,0,Dept 18,366902
22/6/2020 7:58,0,Dept 18,366902
26/6/2020 8:37,0,Dept 11,384802
23/6/2020 8:11,0,Dept 11,384802
22/6/2020 7:25,0,Dept 2,386404
24/6/2020 8:07,0,Dept 5,408202
25/6/2020 9:55,0,Dept 5,408202
28/6/2020 8:23,0,Dept 5,408202
26/6/2020 9:42,0,Dept 5,408202
24/6/2020 8:51,0,Dept 5,438704
26/6/2020 8:26,0,Dept 5,438704
22/6/2020 8:23,0,Dept 5,438704
25/6/2020 7:55,0,Dept 5,438704
23/6/2020 9:00,0,Dept 5,438704
24/6/2020 9:40,0,Dept 14,442502
23/6/2020 9:35,0,Dept 14,442502
26/6/2020 9:39,0,Dept 14,442502
25/6/2020 9:39,0,Dept 14,442502
22/6/2020 8:58,0,Dept 11,609402
26/6/2020 8:50,0,Dept 11,609402
25/6/2020 8:36,0,Dept 5,612502
26/6/2020 8:30,0,Dept 5,612502
22/6/2020 8:51,0,Dept 5,612502
23/6/2020 9:04,0,Dept 18,680464
24/6/2020 7:31,0,Dept 18,682056
24/6/2020 7:56,0,Dept 2,683717
22/6/2020 8:15,0,Dept 2,683717
26/6/2020 8:14,0,Dept 2,683717
23/6/2020 8:16,0,Dept 2,683717
25/6/2020 8:10,0,Dept 2,683717
22/6/2020 9:32,0,Dept 8,688316
23/6/2020 10:00,0,Dept 8,688316
24/6/2020 9:16,0,Dept 8,688316
25/6/2020 9:59,0,Dept 8,688316
26/6/2020 9:58,0,Dept 8,688316
26/6/2020 9:00,0,Dept 12,692944
24/6/2020 10:10,0,Dept 8,694088
22/6/2020 9:34,0,Dept 18,694280
26/6/2020 7:29,0,Dept 18,694280
26/6/2020 8:15,0,Dept 18,701261
22/6/2020 8:33,0,Dept 18,701261
25/6/2020 8:51,0,Dept 18,701261
23/6/2020 8:42,0,Dept 18,701261
23/6/2020 9:51,0,Dept 18,704474
24/6/2020 10:07,0,Dept 18,708202
25/6/2020 9:47,0,Dept 18,708202
26/6/2020 9:43,0,Dept 18,708202
22/6/2020 10:21,0,Dept 8,714075
25/6/2020 7:44,0,Dept 17,723271
26/6/2020 9:47,0,Dept 17,723271
25/6/2020 8:46,0,Dept 11,731770
26/6/2020 8:42,0,Dept 11,731770
24/6/2020 8:40,0,Dept 11,731770
23/6/2020 8:42,0,Dept 18,732430
25/6/2020 7:24,0,Dept 18,741102
22/6/2020 9:00,0,Dept 8,742919
23/6/2020 7:07,0,Dept 18,744259
23/6/2020 10:14,0,Dept 18,750289
26/6/2020 9:21,0,Dept 18,750289
25/6/2020 9:45,0,Dept 18,750289
22/6/2020 9:56,0,Dept 18,750289
25/6/2020 8:36,0,Dept 17,760933
23/6/2020 8:32,0,Dept 17,760933
22/6/2020 8:41,0,Dept 17,760933
26/6/2020 8:48,0,Dept 17,760933
22/6/2020 9:14,0,Dept 8,762984
24/6/2020 9:10,0,Dept 11,776302
26/6/2020 8:54,0,Dept 11,776302
23/6/2020 10:02,0,Dept 11,776302
24/6/2020 9:31,0,Dept 15,777794
22/6/2020 9:36,0,Dept 15,777794
22/6/2020 8:05,0,Dept 15,780302
25/6/2020 9:02,0,Dept 5,782409
28/6/2020 7:56,0,Dept 5,782409
26/6/2020 9:03,0,Dept 5,782409
24/6/2020 7:46,0,Dept 5,782409
22/6/2020 9:21,0,Dept 18,793166
24/6/2020 8:01,0,Dept 18,800121
22/6/2020 7:57,0,Dept 18,800121
25/6/2020 8:01,0,Dept 18,800121
26/6/2020 7:56,0,Dept 18,800121
23/6/2020 8:07,0,Dept 18,800121
22/6/2020 9:26,0,Dept 8,810571
26/6/2020 8:51,0,Dept 15,810756
25/6/2020 8:54,0,Dept 15,810756
22/6/2020 8:49,0,Dept 15,810756
23/6/2020 8:58,0,Dept 15,810756
23/6/2020 8:20,0,Dept 5,811066
25/6/2020 8:49,0,Dept 5,811066
22/6/2020 9:14,0,Dept 18,814033
22/6/2020 8:10,0,Dept 8,817328
23/6/2020 8:13,0,Dept 5,820591
22/6/2020 8:09,0,Dept 5,820591
27/6/2020 8:30,0,Dept 5,820591
26/6/2020 8:00,0,Dept 5,820591
25/6/2020 9:25,0,Dept 18,820672
23/6/2020 7:40,0,Dept 11,821728
25/6/2020 9:18,0,Dept 11,821728
26/6/2020 7:56,0,Dept 5,821752
24/6/2020 7:58,0,Dept 5,821752
26/6/2020 9:13,0,Dept 1,822569
22/6/2020 7:42,0,Dept 1,822569
26/6/2020 9:34,0,Dept 8,824002
23/6/2020 9:49,0,Dept 18,830263
23/6/2020 8:10,0,Dept 5,830595
25/6/2020 7:55,0,Dept 5,830595
22/6/2020 8:30,0,Dept 5,830595
24/6/2020 8:00,0,Dept 5,830595
26/6/2020 8:00,0,Dept 5,830595
22/6/2020 8:14,0,Dept 2,831918
26/6/2020 8:47,0,Dept 15,832842
25/6/2020 8:47,0,Dept 15,832842
24/6/2020 8:40,0,Dept 15,832842
23/6/2020 8:46,0,Dept 15,832842
26/6/2020 8:23,0,Dept 11,837035
25/6/2020 8:07,0,Dept 11,837035
22/6/2020 8:23,0,Dept 11,837035
26/6/2020 9:39,0,Dept 15,840016
22/6/2020 9:57,0,Dept 11,840761
25/6/2020 8:10,0,Dept 11,843248
22/6/2020 7:33,0,Dept 17,844007
23/6/2020 7:30,0,Dept 17,844007
25/6/2020 7:29,0,Dept 17,844007
26/6/2020 7:27,0,Dept 17,844007
24/6/2020 7:32,0,Dept 17,844007
26/6/2020 9:05,0,Dept 18,850221
25/6/2020 8:48,0,Dept 18,850221
24/6/2020 8:57,0,Dept 18,850221
23/6/2020 9:00,0,Dept 18,850221
22/6/2020 8:10,0,Dept 18,850221
23/6/2020 7:34,0,Dept 8,851435
24/6/2020 9:38,0,Dept 8,852652
26/6/2020 8:39,0,Dept 11,859015
25/6/2020 8:49,0,Dept 11,859015
26/6/2020 9:17,0,Dept 17,860634
23/6/2020 10:16,0,Dept 1,861251
23/6/2020 9:15,0,Dept 8,863582
22/6/2020 9:22,0,Dept 1,867592
22/6/2020 9:19,0,Dept 8,874218
24/6/2020 9:32,0,Dept 8,874218
25/6/2020 8:58,0,Dept 15,877496
22/6/2020 9:23,0,Dept 17,878508
25/6/2020 9:47,0,Dept 14,880790
23/6/2020 10:03,0,Dept 14,880790
26/6/2020 9:55,0,Dept 5,881312
25/6/2020 9:09,0,Dept 10,882066
23/6/2020 9:02,0,Dept 10,882066
26/6/2020 7:29,0,Dept 18,884446
26/6/2020 8:46,0,Dept 15,888902
24/6/2020 9:19,0,Dept 18,897186
26/6/2020 10:13,0,Dept 11,901535
23/6/2020 8:47,0,Dept 11,901535
22/6/2020 9:01,0,Dept 1,901872
22/6/2020 9:12,1,NA,902801
26/6/2020 9:11,1,NA,902801
23/6/2020 9:05,1,NA,902801
24/6/2020 9:17,1,NA,902801
25/6/2020 9:00,1,NA,902801
26/6/2020 9:33,1,NA,903001
22/6/2020 9:41,0,Dept 18,903977
25/6/2020 9:27,1,NA,904301
22/6/2020 9:25,1,NA,904301
26/6/2020 9:17,1,NA,904301
23/6/2020 9:29,1,NA,904301
24/6/2020 9:23,1,NA,904301
25/6/2020 9:50,1,NA,904301
25/6/2020 8:24,1,NA,905201
22/6/2020 8:30,1,NA,905201
22/6/2020 8:32,1,NA,905201
22/6/2020 8:32,1,NA,905201
22/6/2020 8:33,1,NA,905201
22/6/2020 8:37,1,NA,905201
22/6/2020 8:41,1,NA,905201
22/6/2020 10:28,1,NA,905201
23/6/2020 8:36,1,NA,905201
26/6/2020 9:31,1,NA,905201
23/6/2020 9:51,1,NA,905201
23/6/2020 10:08,1,NA,905201
23/6/2020 10:09,1,NA,905201
23/6/2020 10:10,1,NA,905201
23/6/2020 10:11,1,NA,905201
23/6/2020 10:11,1,NA,905201
27/6/2020 9:31,1,NA,905201
24/6/2020 8:45,1,NA,905201
24/6/2020 8:52,1,NA,905201
24/6/2020 8:57,1,NA,905201
24/6/2020 9:02,1,NA,905201
24/6/2020 9:03,1,NA,905201
24/6/2020 9:04,1,NA,905201
24/6/2020 9:40,1,NA,905201
25/6/2020 8:24,1,NA,905201
25/6/2020 8:25,1,NA,905201
25/6/2020 8:25,1,NA,905201
25/6/2020 8:26,1,NA,905201
25/6/2020 8:31,1,NA,905201
26/6/2020 9:19,1,NA,905201
25/6/2020 9:10,1,NA,905201
26/6/2020 8:27,1,NA,905201
26/6/2020 9:22,1,NA,905201
26/6/2020 9:22,1,NA,905201
26/6/2020 9:23,1,NA,905201
26/6/2020 9:26,1,NA,905201
27/6/2020 9:47,1,NA,905201
27/6/2020 10:07,1,NA,905201
27/6/2020 10:16,1,NA,905201
25/6/2020 8:56,1,NA,905301
25/6/2020 8:58,1,NA,905301
22/6/2020 9:06,1,NA,905301
22/6/2020 9:31,1,NA,905301
22/6/2020 9:33,1,NA,905301
22/6/2020 9:33,1,NA,905301
22/6/2020 9:46,1,NA,905301
22/6/2020 9:47,1,NA,905301
25/6/2020 10:04,1,NA,905301
22/6/2020 10:01,1,NA,905301
26/6/2020 9:30,1,NA,905301
23/6/2020 10:12,1,NA,905301
23/6/2020 10:12,1,NA,905301
23/6/2020 10:14,1,NA,905301
23/6/2020 10:17,1,NA,905301
23/6/2020 10:18,1,NA,905301
23/6/2020 10:25,1,NA,905301
24/6/2020 9:52,1,NA,905301
24/6/2020 9:55,1,NA,905301
24/6/2020 9:56,1,NA,905301
24/6/2020 10:04,1,NA,905301
24/6/2020 10:10,1,NA,905301
25/6/2020 8:31,1,NA,905301
25/6/2020 8:48,1,NA,905301
25/6/2020 8:58,1,NA,905301
26/6/2020 9:56,1,NA,905301
25/6/2020 9:53,1,NA,905301
26/6/2020 9:34,1,NA,905301
26/6/2020 9:51,1,NA,905301
26/6/2020 9:54,1,NA,905301
26/6/2020 9:55,1,NA,905301
26/6/2020 9:56,1,NA,905301
25/6/2020 10:02,1,NA,905601
22/6/2020 10:02,1,NA,905601
22/6/2020 10:15,1,NA,905601
25/6/2020 10:20,1,NA,905601
26/6/2020 10:00,1,NA,905601
26/6/2020 10:01,1,NA,905601
26/6/2020 10:12,1,NA,905601
26/6/2020 10:24,1,NA,905601
26/6/2020 8:44,1,NA,905701
22/6/2020 7:00,1,NA,905801
22/6/2020 7:08,1,NA,905801
22/6/2020 7:11,1,NA,905801
22/6/2020 7:28,1,NA,905801
22/6/2020 7:31,1,NA,905801
25/6/2020 7:40,1,NA,905801
22/6/2020 7:46,1,NA,905801
25/6/2020 7:56,1,NA,905801
23/6/2020 7:04,1,NA,905801
23/6/2020 7:14,1,NA,905801
23/6/2020 7:15,1,NA,905801
23/6/2020 7:20,1,NA,905801
23/6/2020 7:22,1,NA,905801
23/6/2020 7:43,1,NA,905801
27/6/2020 7:03,1,NA,905801
24/6/2020 7:01,1,NA,905801
24/6/2020 7:07,1,NA,905801
24/6/2020 7:09,1,NA,905801
24/6/2020 7:21,1,NA,905801
24/6/2020 7:23,1,NA,905801
28/6/2020 7:37,1,NA,905801
24/6/2020 8:00,1,NA,905801
25/6/2020 7:09,1,NA,905801
25/6/2020 7:18,1,NA,905801
25/6/2020 7:20,1,NA,905801
26/6/2020 7:18,1,NA,905801
26/6/2020 7:21,1,NA,905801
26/6/2020 7:25,1,NA,905801
26/6/2020 7:25,1,NA,905801
26/6/2020 7:36,1,NA,905801
28/6/2020 8:14,1,NA,905801
26/6/2020 8:33,1,NA,905801
27/6/2020 7:30,1,NA,905801
27/6/2020 7:36,1,NA,905801
28/6/2020 7:21,1,NA,905801
28/6/2020 7:39,1,NA,905801
22/6/2020 9:56,1,NA,906001
23/6/2020 10:09,1,NA,906001
25/6/2020 9:45,1,NA,906001
26/6/2020 10:11,1,NA,906001
22/6/2020 9:14,1,NA,906301
22/6/2020 9:10,1,NA,906501
24/6/2020 8:38,1,NA,906501
22/6/2020 8:13,1,NA,906601
23/6/2020 7:44,1,NA,906601
23/6/2020 8:11,1,NA,906601
23/6/2020 10:00,1,NA,906601
24/6/2020 7:00,1,NA,906601
22/6/2020 8:52,1,NA,906801
23/6/2020 8:51,1,NA,906801
24/6/2020 8:46,1,NA,906801
25/6/2020 8:50,1,NA,906801
26/6/2020 8:49,1,NA,906801
22/6/2020 8:47,1,NA,907101
25/6/2020 9:14,1,NA,907101
23/6/2020 9:12,1,NA,907101
24/6/2020 8:35,1,NA,907101
26/6/2020 9:11,1,NA,907101
25/6/2020 7:49,1,NA,907301
22/6/2020 8:10,1,NA,907301
22/6/2020 8:22,1,NA,907301
23/6/2020 8:05,1,NA,907301
23/6/2020 8:09,1,NA,907301
24/6/2020 8:10,1,NA,907301
24/6/2020 8:20,1,NA,907301
25/6/2020 8:16,1,NA,907301
26/6/2020 8:14,1,NA,907301
26/6/2020 8:26,1,NA,907301
25/6/2020 7:59,1,NA,907401
22/6/2020 7:58,1,NA,907401
25/6/2020 8:36,1,NA,907401
23/6/2020 7:58,1,NA,907401
23/6/2020 8:51,1,NA,907401
24/6/2020 7:57,1,NA,907401
24/6/2020 8:33,1,NA,907401
26/6/2020 7:59,1,NA,907401
26/6/2020 8:40,1,NA,907401
23/6/2020 8:17,1,NA,907501
25/6/2020 7:51,1,NA,907501
26/6/2020 8:16,1,NA,907501
23/6/2020 10:02,1,NA,907701
27/6/2020 8:04,1,NA,907701
24/6/2020 8:12,1,NA,907701
26/6/2020 9:55,1,NA,907701
22/6/2020 9:45,0,Dept 8,907756
22/6/2020 8:54,1,NA,907801
23/6/2020 8:49,1,NA,907801
24/6/2020 8:55,1,NA,907801
25/6/2020 8:46,1,NA,907801
22/6/2020 8:53,1,NA,908301
23/6/2020 8:55,1,NA,908301
24/6/2020 8:54,1,NA,908301
25/6/2020 8:51,1,NA,908301
26/6/2020 8:52,1,NA,908301
27/6/2020 8:27,1,NA,908301
26/6/2020 8:54,0,Dept 18,908302
25/6/2020 8:11,1,NA,908501
22/6/2020 8:10,1,NA,908501
23/6/2020 8:05,1,NA,908501
24/6/2020 8:07,1,NA,908501
26/6/2020 8:08,1,NA,908501
25/6/2020 8:15,1,NA,908701
22/6/2020 8:20,1,NA,908701
23/6/2020 8:15,1,NA,908701
23/6/2020 8:15,1,NA,908701
24/6/2020 8:20,1,NA,908701
25/6/2020 8:24,1,NA,908701
26/6/2020 8:21,1,NA,908701
22/6/2020 8:24,1,NA,908801
25/6/2020 9:50,1,NA,908801
22/6/2020 9:51,1,NA,908801
26/6/2020 8:19,1,NA,908801
23/6/2020 8:25,1,NA,908801
24/6/2020 9:47,1,NA,908801
23/6/2020 9:47,1,NA,908801
24/6/2020 8:24,1,NA,908801
24/6/2020 9:15,1,NA,908801
25/6/2020 8:22,1,NA,908801
26/6/2020 8:12,1,NA,909001
22/6/2020 8:19,1,NA,909001
22/6/2020 9:43,1,NA,909001
23/6/2020 8:11,1,NA,909001
24/6/2020 8:01,1,NA,909001
24/6/2020 8:36,1,NA,909001
25/6/2020 8:12,1,NA,909001
25/6/2020 10:25,1,NA,909001
22/6/2020 8:55,1,NA,909201
23/6/2020 8:59,1,NA,909201
26/6/2020 9:14,1,NA,909201
24/6/2020 9:07,1,NA,909201
25/6/2020 9:06,1,NA,909201
26/6/2020 9:06,1,NA,909201
22/6/2020 7:05,1,NA,909301
22/6/2020 7:15,1,NA,909301
23/6/2020 7:05,1,NA,909301
26/6/2020 8:42,1,NA,909301
23/6/2020 9:16,1,NA,909301
27/6/2020 7:00,1,NA,909301
24/6/2020 7:03,1,NA,909301
24/6/2020 7:06,1,NA,909301
25/6/2020 7:00,1,NA,909301
25/6/2020 7:01,1,NA,909301
26/6/2020 7:02,1,NA,909301
27/6/2020 7:07,1,NA,909301
22/6/2020 10:09,1,NA,909401
23/6/2020 7:03,1,NA,909601
22/6/2020 9:05,1,NA,909901
23/6/2020 10:11,1,NA,909901
24/6/2020 9:03,1,NA,909901
25/6/2020 8:20,1,NA,909901
26/6/2020 10:00,1,NA,910601
27/6/2020 10:04,1,NA,910601
26/6/2020 7:02,1,NA,910701
24/6/2020 7:05,1,NA,910701
25/6/2020 7:08,1,NA,910701
22/6/2020 7:29,1,NA,910801
23/6/2020 7:35,1,NA,910801
24/6/2020 7:41,1,NA,910801
25/6/2020 7:30,1,NA,910801
27/6/2020 7:29,1,NA,910801
26/6/2020 7:41,1,NA,910801
22/6/2020 8:28,1,NA,911001
23/6/2020 8:19,1,NA,911001
23/6/2020 8:32,1,NA,911001
22/6/2020 7:54,0,Dept 14,917107
22/6/2020 8:36,0,Dept 8,920645
23/6/2020 9:10,0,Dept 8,920645
25/6/2020 8:35,0,Dept 15,921897
26/6/2020 8:55,0,Dept 15,921897
24/6/2020 8:41,0,Dept 15,921897
26/6/2020 7:09,0,Dept 18,922702
23/6/2020 7:48,0,Dept 18,922702
23/6/2020 9:00,0,Dept 15,930001
25/6/2020 8:59,0,Dept 15,930001
26/6/2020 9:39,0,Dept 11,930456
25/6/2020 10:22,0,Dept 15,931656
24/6/2020 8:32,0,Dept 11,942192
23/6/2020 7:59,0,Dept 11,942192
26/6/2020 9:32,0,Dept 11,942192
22/6/2020 10:27,0,Dept 15,943053
25/6/2020 7:55,0,Dept 15,946102
26/6/2020 7:51,0,Dept 15,946102
24/6/2020 7:52,0,Dept 15,946102
22/6/2020 7:44,0,Dept 15,946102
24/6/2020 8:24,0,Dept 2,951266
23/6/2020 8:41,0,Dept 18,954202
22/6/2020 8:03,0,Dept 15,957095
24/6/2020 9:15,0,Dept 18,981502
25/6/2020 9:21,1,NA,2019002
26/6/2020 9:21,1,NA,2019002
22/6/2020 9:30,1,NA,2019003
26/6/2020 9:37,1,NA,2019003
25/6/2020 9:34,1,NA,2019003
24/6/2020 9:52,1,NA,2019003
27/6/2020 10:09,1,NA,2019003
22/6/2020 9:07,1,NA,2019005
23/6/2020 8:53,1,NA,2019005
24/6/2020 8:53,1,NA,2019005
25/6/2020 8:57,1,NA,2019005
26/6/2020 9:13,1,NA,2019007
23/6/2020 8:27,1,NA,2019008
22/6/2020 8:09,1,NA,2019009
26/6/2020 8:08,1,NA,2019009
23/6/2020 8:24,1,NA,2019009
24/6/2020 8:17,1,NA,2019009
25/6/2020 8:19,1,NA,2019009
25/6/2020 8:12,1,NA,2019011
23/6/2020 8:21,1,NA,2019011
24/6/2020 8:17,1,NA,2019011
26/6/2020 8:03,1,NA,2019011
23/6/2020 8:06,1,NA,2019012
24/6/2020 8:00,1,NA,2019012
25/6/2020 8:08,1,NA,2019012
26/6/2020 7:57,1,NA,2019012
25/6/2020 7:39,1,NA,2019014
22/6/2020 7:35,1,NA,2019014
23/6/2020 7:37,1,NA,2019014
24/6/2020 7:36,1,NA,2019014
26/6/2020 7:38,1,NA,2019014
23/6/2020 8:05,1,NA,2019016
26/6/2020 8:06,1,NA,2019016
24/6/2020 8:17,1,NA,2019016
25/6/2020 8:15,1,NA,2019016
23/6/2020 8:46,1,NA,2019017
24/6/2020 8:49,1,NA,2019017
25/6/2020 8:45,1,NA,2019017
26/6/2020 8:43,1,NA,2019017
27/6/2020 10:12,1,NA,2019017
23/6/2020 8:24,1,NA,2019019
24/6/2020 8:18,1,NA,2019019
25/6/2020 8:24,1,NA,2019019
26/6/2020 8:30,1,NA,2019019
22/6/2020 10:15,1,NA,2019020
22/6/2020 8:43,1,NA,2019022
23/6/2020 8:40,1,NA,2019022
24/6/2020 8:43,1,NA,2019022
25/6/2020 8:58,1,NA,2019022
26/6/2020 8:17,1,NA,2019022
23/6/2020 8:16,1,NA,2019023
24/6/2020 8:22,1,NA,2019023
25/6/2020 8:21,1,NA,2019023
26/6/2020 8:14,1,NA,2019023
24/6/2020 10:15,1,NA,2019029
